global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
61314,,,0.7382616996765137,1.0544168949127195,0.6686800122261047,1.3709102869033811,50000.0,0.5408000349998474,2.045608758926392,10000.0,26930.71765160561,29176.0560708046,26930.71765160561,2239.6720128059387,2.4774415493011475,0.0
61500,2.5823274,2.3936646,,,,,,,,,,,,,,
62000,2.581726,2.1805117,,,,,,,,,,,,,,
62270,,,0.7459570169448853,1.0130585432052612,0.6721400022506714,1.349504470825195,50000.0,0.5412000417709351,2.021602392196656,10000.0,27350.71274805069,29634.17496275901,27350.71274805069,2277.7150735855103,2.5092341899871826,0.0
62500,2.5825422,2.1139042,,,,,,,,,,,,,,
63000,2.7955654,2.2242768,,,,,,,,,,,,,,
63224,,,0.734667956829071,1.0518362522125244,0.6714800000190735,1.3484188318252563,50000.0,0.5412999987602234,2.035330295562744,10000.0,27770.708323955536,30086.828785657883,27770.708323955536,2310.290809392929,2.54256534576416,0.0
63500,2.6353507,2.0770528,,,,,,,,,,,,,,
64000,2.3270895,2.990253,,,,,,,,,,,,,,
64177,,,0.7443554401397705,1.0113919973373413,0.675879955291748,1.3233118057250977,50000.0,0.5424000024795532,1.9937825202941888,10000.0,28190.968728780743,30545.02344202996,28190.968728780743,2348.144644498825,2.574146509170532,0.0
64500,2.6185145,1.8863697,,,,,,,,,,,,,,
65000,2.231928,3.2917645,,,,,,,,,,,,,,
65134,,,0.7463085651397705,1.0072282552719116,0.6761400103569031,1.3315125703811646,50000.0,0.5491000413894653,2.013658285140991,10000.0,28611.08476424217,31001.657252073288,28611.08476424217,2384.58016872406,2.606630325317383,0.0
65500,2.321677,4.4057055,,,,,,,,,,,,,,
66000,2.3351932,2.7802331,,,,,,,,,,,,,,
66086,,,0.7609570026397705,0.9604236483573914,0.6792399883270264,1.3203444480895996,50000.0,0.5486000180244446,2.0006017684936523,10000.0,29031.25010251999,31456.091632843018,29031.25010251999,2418.765745639801,2.6409361362457275,0.0
66500,2.5490174,4.3785114,,,,,,,,,,,,,,
67000,2.2864833,2.823235,,,,,,,,,,,,,,
67038,,,0.754101574420929,0.98891419172287,0.6852200031280518,1.2971361875534058,50000.0,0.5558000206947327,1.9769766330719,10000.0,29451.256382465363,31916.307639837265,29451.256382465363,2458.888530254364,2.67800521850586,0.0
67500,2.4197433,2.2628403,,,,,,,,,,,,,,
67993,,,0.7536523342132568,0.9675090312957764,0.6839599609375,1.2840176820755005,50000.0,0.5560000538825989,1.9566236734390257,10000.0,29871.203752994537,32372.67304301262,29871.203752994537,2495.221568584442,2.713636875152588,0.0
68000,2.3061285,3.003007,,,,,,,,,,,,,,
68500,2.2754295,3.0011477,,,,,,,,,,,,,,
68950,,,0.7650195360183716,0.9357429146766664,0.6906399726867676,1.2731653451919556,50000.0,0.5631000399589539,1.9448235034942627,10000.0,30291.58128070832,32830.42801618576,30291.58128070832,2532.51881480217,2.744456052780152,0.0
69000,2.5008068,2.3670194,,,,,,,,,,,,,,
69500,2.3049717,4.170027,,,,,,,,,,,,,,
69906,,,0.7634375095367432,0.9249235987663268,0.6910200119018555,1.255893349647522,50000.0,0.5622000098228455,1.921184062957764,10000.0,30711.69207811356,33286.7546775341,30711.69207811356,2568.6538326740265,2.7768213748931885,0.0
70000,2.5505273,1.8480617,,,,,,,,,,,,,,
70500,2.4355075,4.3095655,,,,,,,,,,,,,,
70860,,,0.7605859041213989,0.9275447726249696,0.6900399923324585,1.2489606142044067,50000.0,0.5592000484466553,1.929077386856079,10000.0,31131.98057603836,33742.599757909775,31131.98057603836,2604.1148250103,2.8237569332122803,0.0
71000,2.4031143,3.066153,,,,,,,,,,,,,,
71500,2.793984,2.0290525,,,,,,,,,,,,,,
71814,,,0.7680273056030273,0.915505826473236,0.6950799822807312,1.2489674091339111,50000.0,0.563800036907196,1.9288992881774905,10000.0,31552.17371463776,34200.98422002792,31552.17371463776,2642.210392475128,2.870387315750122,0.0
72000,2.743147,1.9878155,,,,,,,,,,,,,,
72500,2.6372285,1.838954,,,,,,,,,,,,,,
72769,,,0.7766796946525574,0.8705880045890808,0.6983000040054321,1.2320274114608765,50000.0,0.5623000264167786,1.9119281768798828,10000.0,31972.198963165283,34656.71481728554,31972.198963165283,2677.8308210372925,2.9055275917053223,0.0
73000,2.4291613,2.5183518,,,,,,,,,,,,,,
73500,2.4963312,1.7460492,,,,,,,,,,,,,,
73722,,,0.7681054472923279,0.910663366317749,0.6999599933624268,1.216040015220642,50000.0,0.5683000087738037,1.895254611968994,10000.0,32392.19476556778,35112.06246328354,32392.19476556778,2713.08797287941,2.951908588409424,0.0
74000,2.4547536,2.2269328,,,,,,,,,,,,,,
74500,2.4975374,1.9827223,,,,,,,,,,,,,,
74675,,,0.7721874713897705,0.8845731019973755,0.6978200078010559,1.2194421291351318,50000.0,0.5712000131607056,1.881524920463562,10000.0,32812.25599312782,35571.33825588226,32812.25599312782,2752.2095618247986,2.9954280853271484,0.0
75000,2.5411458,1.7940555,,,,,,,,,,,,,,
75500,2.6161945,1.8611171,,,,,,,,,,,,,,
75632,,,0.774707019329071,0.8985239863395691,0.7001999616622925,1.2316291332244873,50000.0,0.5731000304222107,1.8957104682922363,10000.0,33232.49916625023,36025.13847947121,33232.49916625023,2785.6837685108185,3.029832601547241,0.0
76000,2.3670712,4.2556853,,,,,,,,,,,,,,
76500,2.5310605,2.5054612,,,,,,,,,,,,,,
76588,,,0.7801171541213989,0.83815598487854,0.7055400013923645,1.188283920288086,50000.0,0.578000009059906,1.847761392593384,10000.0,33652.50452065468,36479.760321855545,33652.50452065468,2820.195548772812,3.084975004196167,0.0
77000,2.2871027,4.0730195,,,,,,,,,,,,,,
77500,2.4855776,1.9511194,,,,,,,,,,,,,,
77540,,,0.7811328172683716,0.8406301736831665,0.7036399841308594,1.1923822164535522,50000.0,0.5746999979019165,1.8451563119888303,10000.0,34072.47146344185,36939.40902590752,34072.47146344185,2859.7913534641266,3.1218364238739014,0.0
78000,2.300085,3.6129837,,,,,,,,,,,,,,
78493,,,0.7834570407867432,0.8356504440307617,0.7069599628448486,1.18317449092865,50000.0,0.5753000378608704,1.847076416015625,10000.0,34492.69671034813,37401.889246463776,34492.69671034813,2901.95707654953,3.162281990051269,0.0
78500,2.3826668,3.6576738,,,,,,,,,,,,,,
79000,2.587781,1.8804424,,,,,,,,,,,,,,
79450,,,0.7914257645606995,0.8288572430610657,0.709559977054596,1.1907429695129397,50000.0,0.5766000151634216,1.849270820617676,10000.0,34912.819937705994,37855.72087359429,34912.819937705994,2935.5560653209686,3.2225122451782227,0.0
79500,2.5429955,2.1700885,,,,,,,,,,,,,,
80000,2.6365962,1.9279003,,,,,,,,,,,,,,
80403,,,0.7861523032188416,0.8298468589782715,0.7110199928283691,1.1689532995224,50000.0,0.5800999999046326,1.83088481426239,10000.0,35333.09168720245,38313.8909406662,35333.09168720245,2973.366780757904,3.261307954788208,0.0
80500,2.3878875,1.9428638,,,,,,,,,,,,,,
81000,2.474917,1.7045676,,,,,,,,,,,,,,
81360,,,0.7941992282867432,0.796230137348175,0.7138999700546265,1.156989574432373,50000.0,0.5859000086784363,1.8184973001480105,10000.0,35753.37743425369,38770.41054081917,35753.37743425369,3009.51906490326,3.293361186981201,0.0
81500,2.659547,1.5989629,,,,,,,,,,,,,,
82000,2.5657718,1.9891502,,,,,,,,,,,,,,
82315,,,0.7957226634025574,0.7792394161224365,0.7140600085258484,1.1447581052780151,50000.0,0.58160001039505,1.8061102628707888,10000.0,36173.37316656113,39227.530015707016,36173.37316656113,3046.5501339435577,3.3365039825439453,0.0
82500,2.6560879,1.7587403,,,,,,,,,,,,,,
83000,2.4872313,1.9404802,,,,,,,,,,,,,,
83271,,,0.8056054711341858,0.7583882212638855,0.7160199880599976,1.150341272354126,50000.0,0.5869000554084778,1.7996519804000854,10000.0,36593.338634729385,39681.297360658646,36593.338634729385,3080.266455888748,3.372302532196045,0.0
83500,2.3206534,2.8203266,,,,,,,,,,,,,,
84000,2.489531,2.0680628,,,,,,,,,,,,,,
84224,,,0.79554682970047,0.7888644933700562,0.716159999370575,1.1426273584365845,50000.0,0.5919000506401062,1.7864233255386353,10000.0,37013.359367609024,40135.92939543724,37013.359367609024,3114.775664329529,3.425116539001465,0.0
84500,2.4451282,2.9290385,,,,,,,,,,,,,,
85000,2.4391575,1.8899447,,,,,,,,,,,,,,
85177,,,0.7994726300239563,0.7706484794616699,0.7192999720573425,1.1310958862304688,50000.0,0.589900016784668,1.7978416681289673,10000.0,37433.54198694229,40605.49332666397,37433.54198694229,3164.0677342414856,3.4646859169006348,0.0
85500,2.7117927,1.6176525,,,,,,,,,,,,,,
86000,2.4872293,3.9835272,,,,,,,,,,,,,,
86133,,,0.8046875,0.7627406120300293,0.7196800112724304,1.136682391166687,50000.0,0.5866000056266785,1.7942957878112793,10000.0,37853.54643964768,41061.43424797058,37853.54643964768,3199.920131921768,3.497352600097656,0.0
86500,2.4950528,2.016251,,,,,,,,,,,,,,
87000,2.56952,1.6001477,,,,,,,,,,,,,,
87091,,,0.8030663728713989,0.7647061944007874,0.7223799824714661,1.1233367919921875,50000.0,0.589400053024292,1.7823338508605957,10000.0,38273.58218240738,41515.371849775314,38273.58218240738,3233.733690261841,3.536593437194824,0.0
87500,2.3958747,3.3418722,,,,,,,,,,,,,,
88000,2.5511045,1.6557583,,,,,,,,,,,,,,
88044,,,0.8049218654632568,0.75309157371521,0.7244399785995483,1.1125150918960571,50000.0,0.5962000489234924,1.762255311012268,10000.0,38693.92691969872,41972.508944273,38693.92691969872,3270.441417694092,3.5724127292633057,0.0
88500,2.6346664,1.6774387,,,,,,,,,,,,,,
88999,,,0.8087109327316284,0.7536008954048157,0.7234599590301514,1.1227951049804688,50000.0,0.5915000438690186,1.7753443717956543,10000.0,39114.10504937172,42433.25032758713,39114.10504937172,3310.922417640686,3.605489492416382,0.0
89000,2.612849,1.6868088,,,,,,,,,,,,,,
89500,2.5180955,2.0734541,,,,,,,,,,,,,,
89953,,,0.8142773509025574,0.7051602005958557,0.7251999974250793,1.1013540029525757,50000.0,0.5942000150680542,1.7679145336151123,10000.0,39534.26315021515,42887.36374163628,39534.26315021515,3344.784425020218,3.649006843566896,0.0
90000,2.6317468,3.9979012,,,,,,,,,,,,,,
90500,2.6290555,1.9586575,,,,,,,,,,,,,,
90904,,,0.8132421970367432,0.7265541553497314,0.7272399663925171,1.094468593597412,50000.0,0.6000000238418579,1.7423524856567385,10000.0,39954.48708152771,43347.0038394928,39954.48708152771,3384.112462282181,3.688556671142578,0.0
91000,2.7334726,1.7141578,,,,,,,,,,,,,,
91500,2.6864033,1.6283985,,,,,,,,,,,,,,
91861,,,0.8134374618530273,0.7182683348655701,0.7279999852180481,1.0831648111343384,50000.0,0.597000002861023,1.7358157634735107,10000.0,40374.66855120659,43803.92558503151,40374.66855120659,3420.7711465358734,3.7210538387298575,0.0
92000,2.3451135,2.244441,,,,,,,,,,,,,,
92500,2.6353152,1.6630642,,,,,,,,,,,,,,
92817,,,0.8158593773841858,0.7073391675949097,0.7292199730873108,1.0921497344970703,50000.0,0.5982000231742859,1.736130952835083,10000.0,40794.82723855972,44262.02894735336,40794.82723855972,3458.633937358856,3.753263711929321,0.0
93000,2.3497207,2.9751737,,,,,,,,,,,,,,
93500,2.6214743,1.4692427,,,,,,,,,,,,,,
93773,,,0.8169726133346558,0.7112701535224915,0.7305999994277954,1.0926241874694824,50000.0,0.6011000275611877,1.745832920074463,10000.0,41214.75083827973,44718.86220502853,41214.75083827973,3495.4579453468323,3.789037704467773,0.0
94000,2.3827057,2.9022734,,,,,,,,,,,,,,
94500,2.5557792,1.5256732,,,,,,,,,,,,,,
94726,,,0.8153710961341858,0.7110303044319153,0.7318999767303467,1.0777409076690674,50000.0,0.6021000146865845,1.7228293418884275,10000.0,41634.846336603165,45175.29908680916,41634.846336603165,3531.705990552902,3.833230972290039,0.0
95000,2.1887226,2.6793377,,,,,,,,,,,,,,
95500,2.3837354,3.2651258,,,,,,,,,,,,,,
95680,,,0.8202343583106995,0.6909275054931641,0.7317599654197693,1.07392680644989,50000.0,0.6046000123023987,1.729892611503601,10000.0,42054.991592645645,45633.40091395378,42054.991592645645,3569.577343225479,3.868620872497559,0.0
96000,2.3818307,3.073287,,,,,,,,,,,,,,
96500,2.4831836,1.8238716,,,,,,,,,,,,,,
96636,,,0.8260937333106995,0.6657110452651978,0.7340799570083618,1.0653157234191897,50000.0,0.6053000092506409,1.71260404586792,10000.0,42475.06178951264,46087.49285745621,42475.06178951264,3603.509367704392,3.909106731414795,0.0
97000,2.449657,1.7397634,,,,,,,,,,,,,,
97500,2.6606238,1.5068582,,,,,,,,,,,,,,
97589,,,0.8200585842132568,0.6868795156478882,0.7324999570846558,1.0643037557601929,50000.0,0.6046000123023987,1.7156270742416382,10000.0,42895.38532233238,46548.00999832153,42895.38532233238,3643.6160628795615,3.947016477584839,0.0
98000,2.6890929,1.5091546,,,,,,,,,,,,,,
98500,2.5702536,1.5570862,,,,,,,,,,,,,,
98543,,,0.8204101324081421,0.6935621500015259,0.73499995470047,1.0708833932876587,50000.0,0.6127000451087952,1.7051517963409424,10000.0,43315.73797702789,47009.2480134964,43315.73797702789,3684.416376113892,3.982820272445679,0.0
99000,2.622147,1.6016425,,,,,,,,,,,,,,
99500,,,0.8253710865974426,0.6545591354370117,0.738379955291748,1.0376094579696655,50000.0,0.6126000285148621,1.693750262260437,10000.0,43736.02278661728,47463.83640551567,43736.02278661728,3718.6353046894073,4.018874168395996,0.0
99500,2.560907,3.5433664,,,,,,,,,,,,,,
100000,2.8179612,1.6304734,,,,,,,,,,,,,,
100453,,,0.8338866829872131,0.6379420161247253,0.738860011100769,1.0469478368759155,50000.0,0.6131000518798828,1.6931209564208984,10000.0,44156.01625561714,47923.90005874634,44156.01625561714,3758.614178180695,4.060467004776001,0.0
100500,2.5333073,3.7388477,,,,,,,,,,,,,,
101000,2.8164237,1.4566984,,,,,,,,,,,,,,
101411,,,0.8299999833106995,0.6550570726394653,0.7392399907112122,1.0426398515701294,50000.0,0.6136000156402588,1.6880282163619995,10000.0,44576.21703314781,48379.08273267746,44576.21703314781,3793.512611627578,4.094937324523926,0.0
101500,2.4330568,1.5414793,,,,,,,,,,,,,,
102000,2.6203864,1.3856165,,,,,,,,,,,,,,
102368,,,0.830859363079071,0.6350476145744324,0.7415199875831604,1.0304890871047974,50000.0,0.6151000261306763,1.665448546409607,10000.0,44996.19522190094,48834.63669610024,44996.19522190094,3828.9989156723022,4.135974168777466,0.0
102500,2.771764,1.3936024,,,,,,,,,,,,,,
103000,2.4825873,1.707476,,,,,,,,,,,,,,
103323,,,0.8330858945846558,0.6300832033157349,0.7407199740409851,1.0317474603652954,50000.0,0.6196000576019287,1.660083293914795,10000.0,45416.143211364746,49294.09208750725,45416.143211364746,3868.416603803634,4.176782608032227,0.0
103500,2.4974813,3.3117871,,,,,,,,,,,,,,
104000,2.9453392,1.5736456,,,,,,,,,,,,,,
104279,,,0.8360155820846558,0.6268386840820312,0.74263995885849,1.0254026651382446,50000.0,0.6196000576019287,1.662506103515625,10000.0,45836.07455945015,49747.9315226078,45836.07455945015,3902.240537881851,4.212025880813599,0.0
104500,2.4976008,3.05699,,,,,,,,,,,,,,
105000,2.5851352,3.8053484,,,,,,,,,,,,,,
105231,,,0.8339452743530273,0.6383870244026184,0.7439999580383301,1.028262495994568,50000.0,0.6152000427246094,1.6659941673278809,10000.0,46255.99170088768,50206.38493061066,46255.99170088768,3940.685739278793,4.254321336746216,0.0
105500,2.6031265,1.7410203,,,,,,,,,,,,,,
106000,2.788476,1.4363134,,,,,,,,,,,,,,
106188,,,0.8370898365974426,0.6287381052970886,0.7427799701690674,1.0315252542495728,50000.0,0.615600049495697,1.6683176755905151,10000.0,46675.97735834122,50659.86946344376,46675.97735834122,3974.10001039505,4.2895667552948,0.0
106500,2.8664587,3.9223964,,,,,,,,,,,,,,
107000,2.8547733,1.4128449,,,,,,,,,,,,,,
107141,,,0.8447070121765137,0.5922766327857971,0.7450599670410156,1.0159118175506592,50000.0,0.6181000471115112,1.6559442281723022,10000.0,47096.05894970894,51121.369712114334,47096.05894970894,4015.430284500122,4.329180955886841,0.0
107500,2.488563,3.046309,,,,,,,,,,,,,,
108000,2.5479794,1.9790666,,,,,,,,,,,,,,
108092,,,0.8363671898841858,0.6227496862411499,0.74617999792099,1.0163707733154297,50000.0,0.6180000305175781,1.650549292564392,10000.0,47516.14053821564,51581.18294215202,47516.14053821564,4055.074747800827,4.367753982543945,0.0
108500,2.6128461,2.16257,,,,,,,,,,,,,,
109000,2.6117766,1.3900356,,,,,,,,,,,,,,
109045,,,0.8378320336341858,0.6192162036895752,0.7454800009727478,1.01574969291687,50000.0,0.619700014591217,1.656363010406494,10000.0,47936.36020040512,52042.38684606552,47936.36020040512,4095.97256565094,4.40497350692749,0.0
109500,2.857593,3.738267,,,,,,,,,,,,,,
110000,2.569948,1.8095107,,,,,,,,,,,,,,
110003,,,0.8412694931030273,0.6067090630531311,0.7469399571418762,1.00470232963562,50000.0,0.6170000433921814,1.6504782438278198,10000.0,48356.36555719376,52496.50132322312,48356.36555719376,4129.997729063034,4.440007448196411,0.0
110500,2.638269,2.2019386,,,,,,,,,,,,,,
110958,,,0.8490819931030273,0.5812028646469116,0.7455199956893921,1.0081909894943235,50000.0,0.6190000176429749,1.6425085067749023,10000.0,48776.686744213104,52953.426795721054,48776.686744213104,4166.511432647705,4.481417894363403,0.0
111000,2.6189055,3.1694722,,,,,,,,,,,,,,
111500,2.493711,2.4668503,,,,,,,,,,,,,,
111914,,,0.8423241972923279,0.5987648367881775,0.7480199933052063,0.9991421103477478,50000.0,0.6178000569343567,1.642221212387085,10000.0,49196.83443522453,53410.34250831604,49196.83443522453,4203.194106340408,4.517452716827393,0.0
112000,2.7614205,3.7416625,,,,,,,,,,,,,,
112500,2.7716353,3.7218714,,,,,,,,,,,,,,
112866,,,0.84486323595047,0.590288519859314,0.7480799555778503,1.0019407272338867,50000.0,0.6195000410079956,1.6393332481384275,10000.0,49616.911490917206,53864.761655807495,49616.911490917206,4237.439774990082,4.564082384109497,0.0
113000,2.8127837,1.4881266,,,,,,,,,,,,,,
113500,2.6004055,1.3944408,,,,,,,,,,,,,,
113818,,,0.8456445336341858,0.5927426815032959,0.7485799789428711,1.003954291343689,50000.0,0.6198000311851501,1.6341878175735474,10000.0,50036.90283083916,54327.48481535912,50036.90283083916,4280.078495264053,4.607403755187988,0.0
114000,2.5159996,2.0488608,,,,,,,,,,,,,,
114500,2.729203,1.7303374,,,,,,,,,,,,,,
114775,,,0.8468554615974426,0.5843576788902283,0.7496199607849121,0.9976999759674072,50000.0,0.6207000017166138,1.6386059522628784,10000.0,50457.13864898682,54782.779359579086,50457.13864898682,4315.04980134964,4.645892381668091,0.0
115000,2.7419274,1.8578749,,,,,,,,,,,,,,
115500,2.8795562,1.4349053,,,,,,,,,,,,,,
115730,,,0.8459765315055847,0.5903598070144653,0.750059962272644,0.9998406171798706,50000.0,0.6201000213623047,1.6393582820892334,10000.0,50877.11329555512,55237.44309091568,50877.11329555512,4349.649586200714,4.686129331588745,0.0
116000,2.7155378,1.5553291,,,,,,,,,,,,,,
116500,2.628997,3.3276212,,,,,,,,,,,,,,
116683,,,0.8506445288658142,0.5619098544120789,0.749779999256134,0.9848576188087464,50000.0,0.6219000220298767,1.626264572143555,10000.0,51297.29220557213,55697.39147853851,51297.29220557213,4389.330322742462,4.725714683532715,0.0
117000,2.7903576,3.8008535,,,,,,,,,,,,,,
117500,2.9803636,1.4859164,,,,,,,,,,,,,,
117635,,,0.85218745470047,0.5644310712814331,0.7512800097465515,0.9909461736679076,50000.0,0.6231000423431396,1.6262131929397583,10000.0,51717.43297958374,56153.70263981819,51717.43297958374,4425.405205488205,4.772045850753784,0.0
118000,2.6716962,1.7622794,,,,,,,,,,,,,,
118500,2.7337525,1.4186808,,,,,,,,,,,,,,
118590,,,0.8519335985183716,0.5597919821739197,0.7525599598884583,0.9866520762443542,50000.0,0.6267000436782837,1.620797634124756,10000.0,52137.80201220512,56608.75700259209,52137.80201220512,4459.998586654663,4.813820600509644,0.0
119000,2.8223078,1.7859226,,,,,,,,,,,,,,
119500,2.5731018,3.366636,,,,,,,,,,,,,,
119544,,,0.8473632335662842,0.5713116526603699,0.7536199688911438,0.9778622984886168,50000.0,0.6262000203132629,1.6168922185897827,10000.0,52557.78605103493,57065.97317624092,52557.78605103493,4497.147228956223,4.847980976104736,0.0
120000,2.7615278,2.5081728,,,,,,,,,,,,,,
120499,,,0.8544335961341858,0.5522642135620117,0.7531799674034119,0.9789881110191344,50000.0,0.6262000203132629,1.6122066974639893,10000.0,52977.94923663139,57522.64027953148,52977.94923663139,4533.566967010498,4.882195711135864,0.0
120500,2.4892375,2.4244504,,,,,,,,,,,,,,
121000,2.7619936,1.2789357,,,,,,,,,,,,,,
121454,,,0.8498241901397705,0.5694214701652527,0.7528199553489685,0.9818065166473388,50000.0,0.6256000399589539,1.615452766418457,10000.0,53398.23800182343,57978.17649197578,53398.23800182343,4568.727827787399,4.91951847076416,0.0
121500,2.8079307,1.398139,,,,,,,,,,,,,,
122000,2.5496578,1.974894,,,,,,,,,,,,,,
122407,,,0.8509570360183716,0.5583187341690063,0.7542600035667419,0.9754990339279176,50000.0,0.6246000528335571,1.6070241928100586,10000.0,53818.57429528237,58438.1224565506,53818.57429528237,4608.24661231041,4.96071720123291,0.0
122500,2.5820692,1.810657,,,,,,,,,,,,,,
123000,2.9758587,1.3594043,,,,,,,,,,,,,,
123362,,,0.8512694835662842,0.5596078634262085,0.7537999749183655,0.9762325286865234,50000.0,0.625,1.6111570596694946,10000.0,54238.704822063446,58894.75551557541,54238.704822063446,4644.657539606094,5.002605438232422,0.0
123500,2.9873073,3.8082895,,,,,,,,,,,,,,
124000,2.817468,1.3400955,,,,,,,,,,,,,,
124316,,,0.8517382740974426,0.559052050113678,0.7544599771499634,0.9752328395843506,50000.0,0.6267000436782837,1.606034278869629,10000.0,54659.079010009766,59349.08994650841,54659.079010009766,4678.526756763458,5.044040679931641,0.0
124500,2.6674795,2.656835,,,,,,,,,,,,,,
125000,2.7357223,1.3411622,,,,,,,,,,,,,,
125269,,,0.8548241853713989,0.5492197871208191,0.7552599906921387,0.9727584719657898,50000.0,0.6283000111579895,1.603077411651611,10000.0,55079.44510221481,59812.55849838257,55079.44510221481,4721.533430814743,5.090787410736084,0.0
125500,2.656107,3.0508919,,,,,,,,,,,,,,
126000,2.878282,1.3344113,,,,,,,,,,,,,,
126226,,,0.85462886095047,0.5483165979385376,0.7567200064659119,0.9677868485450744,50000.0,0.6284000277519226,1.5996743440628052,10000.0,55499.55207681656,60271.06962299347,55499.55207681656,4759.852556467056,5.126350402832031,0.0
126500,2.7243967,1.4596149,,,,,,,,,,,,,,
127000,2.6964371,2.1430285,,,,,,,,,,,,,,
127183,,,0.85498046875,0.5480813384056091,0.756659984588623,0.9674642086029052,50000.0,0.6272000074386597,1.5985677242279053,10000.0,55919.85713505745,60727.54383111,55919.85713505745,4795.938015937805,5.16035270690918,0.0
127500,2.7313278,1.282181,,,,,,,,,,,,,,
128000,2.499083,2.332677,,,,,,,,,,,,,,
128138,,,0.855273425579071,0.5533023476600647,0.7561399936676025,0.9704608917236328,50000.0,0.6276000142097473,1.5983819961547852,10000.0,56340.26157164574,61184.4908246994,56340.26157164574,4832.387828111649,5.203810453414917,0.0
128500,2.558947,1.4362284,,,,,,,,,,,,,,
129000,2.812022,3.6258986,,,,,,,,,,,,,,
129091,,,0.8565039038658142,0.5440993905067444,0.7568199634552002,0.9676470160484314,50000.0,0.6288000345230103,1.6001191139221191,10000.0,56760.22937917709,61644.83579325676,56760.22937917709,4872.667409658432,5.245442152023315,0.0
129091,,,,,,,,,,,56760.22937917709,,,,,0.0
