global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
70112,,,0.6595184803009033,1.371079921722412,0.5632199645042419,1.9180924892425537,50000.0,0.4400000274181366,2.6956000328063965,10000.0,12793.549216508864,13342.195656776428,12793.549216508864,545.3251523971558,0.765692949295044,0.0
70500,0.51869005,1.8879861,,,,,,,,,,,,,,
71000,0.5420776,1.9781907,,,,,,,,,,,,,,
71500,0.5300926,2.054769,,,,,,,,,,,,,,
72000,0.5474336,1.9954947,,,,,,,,,,,,,,
72500,0.53845453,2.0858436,,,,,,,,,,,,,,
72919,,,0.6660555005073547,1.3387036323547363,0.5880999565124512,1.769765853881836,50000.0,0.4571000337600708,2.566211938858032,10000.0,13303.445712327955,13875.576974868774,13303.445712327955,568.6797630786896,0.7939844131469727,0.0
73000,0.5596993,1.9922154,,,,,,,,,,,,,,
73500,0.55182415,2.0477655,,,,,,,,,,,,,,
74000,0.51169926,1.8977302,,,,,,,,,,,,,,
74500,0.51909465,1.8866018,,,,,,,,,,,,,,
75000,0.52941203,1.8679755,,,,,,,,,,,,,,
75500,0.48581806,1.6933415,,,,,,,,,,,,,,
75724,,,0.6802455186843872,1.2749207019805908,0.6038999557495117,1.6779900789260864,50000.0,0.4747000336647033,2.478337526321411,10000.0,13813.378238916395,14409.517012834547,13813.378238916395,592.5546867847443,0.8258340358734131,0.0
76000,0.5208899,1.8756316,,,,,,,,,,,,,,
76500,0.5424582,1.8177829,,,,,,,,,,,,,,
77000,0.55038166,1.9853044,,,,,,,,,,,,,,
77500,0.56453615,1.7662644,,,,,,,,,,,,,,
78000,0.49549615,1.8504776,,,,,,,,,,,,,,
78500,0.52334005,1.8671529,,,,,,,,,,,,,,
78531,,,0.6827168464660645,1.266086220741272,0.6155799627304077,1.6203733682632446,50000.0,0.4950000345706939,2.3525707721710205,10000.0,14323.351205825806,14944.197999477386,14323.351205825806,617.1327600479126,0.8554675579071045,0.0
79000,0.5773617,1.811398,,,,,,,,,,,,,,
79500,0.5314376,1.8950562,,,,,,,,,,,,,,
