global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
59597,,,0.6529233455657959,1.7106753587722778,32.56478568134917,0.6675800681114197,1.587377429008484,29.03362858652503,3000.0,0.6792516708374023,1.5106875896453855,28.12254588508036,3003.0,23563.399985313416,38036.61562204361,23563.399985313416,14470.68394255638,0.8043756484985352,0.0
60000,0.35351545,1.7685688,,,,,,,,,,,,,,,,,
60500,0.3442269,1.7953948,,,,,,,,,,,,,,,,,
61000,0.34191123,1.7684919,,,,,,,,,,,,,,,,,
61500,0.34757617,1.8078986,,,,,,,,,,,,,,,,,
61725,,,0.6515601277351379,1.7172927856445312,32.24904633656718,0.6682124137878418,1.5838459730148315,29.214943493682032,3000.0,0.6800883412361145,1.5061928033828735,28.28543560813276,3003.0,24403.476749181747,39342.61774158478,24403.476749181747,14936.520565748217,0.8307778835296631,0.0
62000,0.3409041,1.7490116,,,,,,,,,,,,,,,,,
62500,0.3432629,1.7286781,,,,,,,,,,,,,,,,,
63000,0.3554711,1.806432,,,,,,,,,,,,,,,,,
63500,0.34738904,1.7735308,,,,,,,,,,,,,,,,,
63853,,,0.6600537300109863,1.669567584991455,32.36535878181648,0.6685224175453186,1.5804531574249268,29.0512194690786,3000.0,0.6814014315605164,1.5003212690353394,28.46243019918655,3003.0,25243.47717642784,40665.70834302902,25243.47717642784,15419.51645708084,0.8640763759613037,0.0
64000,0.34702975,1.8070707,,,,,,,,,,,,,,,,,
64500,0.35223854,1.8468423,,,,,,,,,,,,,,,,,
65000,0.3620254,1.802531,,,,,,,,,,,,,,,,,
65500,0.35810795,1.7814808,,,,,,,,,,,,,,,,,
65981,,,0.6564612984657288,1.6870346069335938,32.40155219027495,0.6705682277679443,1.5727699995040894,29.21382812854247,3000.0,0.6818662881851196,1.4934130907058716,28.41844616043585,3003.0,26083.749479055405,41964.88067674637,26083.749479055405,15878.32996082306,0.8912930488586426,0.0
66000,0.35557163,1.7827567,,,,,,,,,,,,,,,,,
66500,0.39338762,1.8246155,,,,,,,,,,,,,,,,,
